Symbol,RSI,Days,AR,MD
VOOG,69,14,19.35059065,46.34502422
VOOG,69,15,14.115968,46.34503839
VOOG,69,16,17.42168848,46.34505303
VOOG,69,17,19.5883903,41.667335
VOOG,69,18,19.68624607,41.66729498
VOOG,69,19,12.06755283,42.23675793
VOOG,69,20,11.56760064,38.92300919
VOOG,70,5,-8.015477083,94.80396304
VOOG,70,6,2.506127275,91.75457794
VOOG,70,7,0.651346214,92.60631132
VOOG,70,8,1.980735283,88.22546058
VOOG,70,9,-0.506096579,86.92043244
VOOG,70,10,3.300951929,83.8893218
VOOG,70,11,8.242372799,57.72072072
VOOG,70,12,13.45308462,52.75385385
VOOG,70,13,15.79207618,46.34507133
VOOG,70,14,15.76375814,41.66732883
VOOG,70,15,18.89388649,41.66734675
VOOG,70,16,18.8590475,41.9005073
VOOG,70,17,21.16599197,36.27017094
VOOG,70,18,16.6602932,36.27016706
VOOG,70,19,17.3063666,34.40632399
VOOG,70,20,17.0434383,21.07188025
VOOG,71,5,-3.880359147,93.20293352
VOOG,71,6,4.465113532,90.65495091
VOOG,71,7,9.97184011,86.73174559
VOOG,71,8,3.078261114,85.99822975
VOOG,71,9,6.363852937,76.80059812
VOOG,71,10,10.29215333,56.41903852
VOOG,71,11,10.41843859,49.03533534
VOOG,71,12,16.90056995,40.97007007
VOOG,71,13,15.46368909,39.4129857
VOOG,71,14,18.50318279,33.70166089
VOOG,71,15,14.4794208,38.53316443
VOOG,71,16,15.21850775,33.62822742
VOOG,71,17,13.80566305,38.82920761
VOOG,71,18,18.91877631,33.15884718
VOOG,71,19,17.60651007,28.66169559
VOOG,71,20,12.87539854,30.69372055
VOOG,72,5,2.596223655,91.18727897
VOOG,72,6,3.830819741,89.24638762
VOOG,72,7,10.51233297,77.84127402
VOOG,72,8,5.867272463,73.68670434
VOOG,72,9,11.13717446,60.92145744
VOOG,72,10,13.1461991,45.00824157
VOOG,72,11,13.9158727,36.07677678
VOOG,72,12,15.94152678,40.97007007
VOOG,72,13,14.71930016,34.32082082
VOOG,72,14,13.97071132,41.74822927
VOOG,72,15,13.99554986,39.15937101
VOOG,72,16,12.9920346,36.04324387
VOOG,72,17,16.97816604,32.99645032
VOOG,72,18,15.53718079,27.00083688
VOOG,72,19,13.03338767,19.88029184
VOOG,72,20,11.67673178,18.06325715
VOOG,73,5,1.452975806,92.97591343
VOOG,73,6,9.538742805,85.30710873
VOOG,73,7,7.860304628,68.92253981
VOOG,73,8,9.114139124,69.9556338
VOOG,73,9,8.16775502,60.03402819
VOOG,73,10,15.61828606,36.00371267
VOOG,73,11,18.3543905,43.06647964
VOOG,73,12,16.35580229,37.19507596
VOOG,73,13,14.77392099,37.06933838
VOOG,73,14,16.64236412,30.7567652
VOOG,73,15,12.95164152,38.89280973
VOOG,73,16,14.61120712,28.1965966
VOOG,73,17,15.56630913,17.27113543
VOOG,73,18,13.76374235,19.3806354
VOOG,73,19,10.61748494,23.57495919
VOOG,73,20,9.861069318,21.74438558
VOOG,74,5,7.472633663,88.46090273
VOOG,74,6,13.12829893,80.75563683
VOOG,74,7,8.569598119,74.31124318
VOOG,74,8,11.94568318,60.45542591
VOOG,74,9,15.76024485,46.52689035
VOOG,74,10,17.55526181,42.18194837
VOOG,74,11,19.85460018,30.42921182
VOOG,74,12,18.34611059,29.80207334
VOOG,74,13,20.82305555,30.37080164
VOOG,74,14,18.21270841,24.02068119
VOOG,74,15,17.63216514,17.30690197
VOOG,74,16,16.26984225,15.62391578
VOOG,74,17,14.1370961,20.33899636
VOOG,74,18,12.77747044,20.55085482
VOOG,74,19,11.87586499,12.76289335
VOOG,74,20,12.43366207,9.836854953
VOOG,75,5,7.787675569,85.03912713
VOOG,75,6,16.75035064,66.96336811
VOOG,75,7,10.85058076,73.47224606
VOOG,75,8,14.40645054,44.33647768
VOOG,75,9,18.37628736,43.7475177
VOOG,75,10,24.03371013,31.2054635
VOOG,75,11,17.88890015,29.80207013
VOOG,75,12,21.57882445,21.25235235
VOOG,75,13,21.35190726,19.96307743
VOOG,75,14,19.12657473,15.64230519
VOOG,75,15,16.77311867,15.6239294
VOOG,75,16,14.32301172,20.5196258
VOOG,75,17,14.36689301,13.01325593
VOOG,75,18,12.10181914,8.512771197
VOOG,75,19,10.30904185,8.51285874
VOOG,75,20,7.629195553,8.512802927
VOOG,76,5,8.903134699,83.93940059
VOOG,76,6,12.70697194,67.09531275
VOOG,76,7,11.45839795,55.06741468
VOOG,76,8,17.32992142,52.42304397
VOOG,76,9,21.99128859,34.36862966
VOOG,76,10,22.33612216,20.43795061
VOOG,76,11,21.91166161,25.34218293
VOOG,76,12,21.9555298,19.46775767
VOOG,76,13,18.16808879,19.11092315
VOOG,76,14,17.83927705,15.62394436
VOOG,76,15,16.03444968,11.65180654
VOOG,76,16,12.86355759,11.04587682
VOOG,76,17,11.51852041,8.512813919
VOOG,76,18,11.45430356,5.408277794
VOOG,76,19,7.738194013,5.408251785
VOOG,76,20,8.085660665,5.408303381
VOOG,77,5,13.20057693,77.78562153
VOOG,77,6,11.94673037,72.34120124
VOOG,77,7,13.96037994,52.0101474
VOOG,77,8,20.79861595,31.23297995
VOOG,77,9,20.4404671,21.11041417
VOOG,77,10,20.79115105,23.72497694
VOOG,77,11,21.65986239,17.53752422
VOOG,77,12,17.98024025,18.59671315
VOOG,77,13,18.1981493,12.38218218
VOOG,77,14,16.47804114,11.65179139
VOOG,77,15,12.25169775,12.76281457
VOOG,77,16,11.36689954,5.408315378
VOOG,77,17,8.407914922,5.408268549
VOOG,77,18,6.919997229,5.408281494
VOOG,77,19,7.227969609,5.408259232
VOOG,77,20,6.068907258,5.408242248
VOOG,78,5,11.01630232,79.04996374
VOOG,78,6,9.019350191,71.40455743
VOOG,78,7,15.22983203,53.18047554
VOOG,78,8,20.12683806,23.45726618
VOOG,78,9,19.93122541,29.33280638
VOOG,78,10,22.58470834,19.46776783
VOOG,78,11,20.24200556,16.65244136
VOOG,78,12,16.83190483,12.38218218
VOOG,78,13,12.08487745,12.38218218
VOOG,78,14,11.84885252,14.71437179
VOOG,78,15,9.767591729,5.408273852
VOOG,78,16,7.842093401,5.408274245
VOOG,78,17,6.352885023,5.408325164
VOOG,78,18,6.57978388,5.408259232
VOOG,78,19,5.622609044,5.408236299
VOOG,78,20,4.750360489,5.408269752
VOOG,79,5,10.13204409,77.4132288
VOOG,79,6,11.62403985,61.7222656
VOOG,79,7,14.81071639,40.91413454
VOOG,79,8,20.32764747,25.84932244
VOOG,79,9,20.08018239,25.66851841
VOOG,79,10,21.89756575,16.02827313
VOOG,79,11,18.60665179,10.28934486
VOOG,79,12,13.08272053,8.890392145
VOOG,79,13,12.07768542,12.76304877
VOOG,79,14,11.04960743,5.408276249
VOOG,79,15,7.60263888,5.408332031
VOOG,79,16,6.526869632,5.408282739
VOOG,79,17,5.681095741,5.408268176
VOOG,79,18,4.78872022,4.686720326
VOOG,79,19,4.877349442,4.686694236
VOOG,79,20,2.703918849,4.68652022
VOOG,80,5,9.047982586,80.4853423
VOOG,80,6,12.46890414,60.04871574
VOOG,80,7,17.32634623,30.70806864
VOOG,80,8,20.60007563,27.93487907
VOOG,80,9,20.94372174,16.96816333
VOOG,80,10,19.40077103,13.24339727
VOOG,80,11,13.47747533,8.890362842
VOOG,80,12,13.83089912,11.01092044
VOOG,80,13,10.80835664,5.408310737
VOOG,80,14,7.600351963,5.408259232
VOOG,80,15,6.570162849,4.68672402
VOOG,80,16,5.722617447,4.686807441
VOOG,80,17,4.742755724,4.686532504
VOOG,80,18,4.832981855,4.686601237
VOOG,80,19,2.745100244,1.592091552
VOOG,80,20,2.856637021,0.402327315
VOOG,81,5,7.976116643,78.63739631
VOOG,81,6,13.58035543,44.46115815
VOOG,81,7,19.89794723,28.69393295
VOOG,81,8,17.34316147,31.31112088
VOOG,81,9,17.31965767,14.62417674
VOOG,81,10,14.40291037,8.890366303
VOOG,81,11,11.82753305,11.010947
VOOG,81,12,10.48860151,5.408266603
VOOG,81,13,7.490490374,4.686797342
VOOG,81,14,5.516849912,4.686728459
VOOG,81,15,5.679366844,4.68652627
VOOG,81,16,4.432128075,4.686532504
VOOG,81,17,4.631535626,0.407207207
VOOG,81,18,2.853309635,0.402415091
VOOG,81,19,2.854149103,0.402415091
VOOG,81,20,2.855060723,0.388419457
VOOG,82,5,12.77808062,60.85359146
VOOG,82,6,15.67354529,40.54068036
VOOG,82,7,20.66842942,25.86683145
VOOG,82,8,21.79310354,14.62416588
VOOG,82,9,13.90260153,8.890320592
VOOG,82,10,13.59678042,8.890392353
VOOG,82,11,11.2409075,4.686736875
VOOG,82,12,7.268193453,4.686695064
VOOG,82,13,5.159301632,4.686547644
VOOG,82,14,5.477540665,4.68652627
VOOG,82,15,4.984331172,0.407118774
VOOG,82,16,4.630162542,0.407207207
VOOG,82,17,2.850834074,0.402502503
VOOG,82,18,2.851739073,0.388504199
VOOG,82,19,2.579939512,0.388504199
VOOG,82,20,2.582338924,0.388419457
VOOG,83,5,12.52882232,53.89699901
VOOG,83,6,19.07216156,29.27796526
VOOG,83,7,18.17206254,21.43454485
VOOG,83,8,15.91861878,10.34302368
VOOG,83,9,13.65898076,8.890367766
VOOG,83,10,12.5210008,9.023850542
VOOG,83,11,7.62189393,4.686719112
VOOG,83,12,6.109487639,4.686588629
VOOG,83,13,5.831117508,1.319786168
VOOG,83,14,4.982851885,0.407118774
VOOG,83,15,4.630459348,0.407118774
VOOG,83,16,2.849996081,0.402502503
VOOG,83,17,2.576789602,0.388588589
VOOG,83,18,2.579186993,0.388504199
VOOG,83,19,2.254402279,0.388504199
VOOG,83,20,2.2567008,0.388419457
VOOG,84,5,14.74957086,36.83413798
VOOG,84,6,18.06622261,30.71625624
VOOG,84,7,15.13782272,24.47709603
VOOG,84,8,14.59126302,8.890386532
VOOG,84,9,13.06898163,8.890338896
VOOG,84,10,8.131691914,7.122151444
VOOG,84,11,6.466486943,1.319786168
VOOG,84,12,5.782489033,1.319786168
VOOG,84,13,4.97970061,0.407207207
VOOG,84,14,4.629087385,0.407118774
VOOG,84,15,2.578486232,0.402315013
VOOG,84,16,2.576038457,0.388588589
VOOG,84,17,2.251450023,0.388588589
VOOG,84,18,1.291539116,0.388504199
VOOG,84,19,1.291916211,0.388504199
VOOG,84,20,1.293915348,0.388419457
VOOG,85,5,14.45936168,45.09805787
VOOG,85,6,14.90306798,22.61022729
VOOG,85,7,14.8367238,10.34301849
VOOG,85,8,12.46119163,8.890346383
VOOG,85,9,10.2922016,6.934063561
VOOG,85,10,7.667801001,1.890442317
VOOG,85,11,5.780767906,1.319786168
VOOG,85,12,4.978223585,0.407207207
VOOG,85,13,4.349196009,0.407207207
VOOG,85,14,2.576160195,0.388504199
VOOG,85,15,2.251765539,0.388504199
VOOG,85,16,1.289171549,0.388588589
VOOG,85,17,1.28954773,0.388588589
VOOG,85,18,1.291539116,0.388504199
VOOG,85,19,1.291916211,0.388504199
VOOG,85,20,1.293915348,0.388419457
VOOG,86,5,13.18800981,40.52946733
VOOG,86,6,13.8450735,19.74709355
VOOG,86,7,13.65312301,11.29934781
VOOG,86,8,11.60358584,8.890352114
VOOG,86,9,7.928534221,2.796640465
VOOG,86,10,6.466253082,1.319860551
VOOG,86,11,5.228134167,0.407207207
VOOG,86,12,4.347909847,0.407207207
VOOG,86,13,2.248812806,0.388588589
VOOG,86,14,1.290032935,0.388504199
VOOG,86,15,1.290415356,0.388504199
VOOG,86,16,1.289171549,0.388588589
VOOG,86,17,1.28954773,0.388588589
VOOG,86,18,1.291539116,0.388504199
VOOG,86,19,1.291916211,0.388504199
VOOG,86,20,1.293915348,0.388419457
VOOG,87,5,14.38959232,29.67990335
VOOG,87,6,14.05806315,11.53844816
VOOG,87,7,11.75495754,8.89034659
VOOG,87,8,7.786225393,2.599770275
VOOG,87,9,6.962184154,1.890436791
VOOG,87,10,5.009665047,0.407118774
VOOG,87,11,4.345031652,0.407207207
VOOG,87,12,1.638981814,0.407207207
VOOG,87,13,1.288044322,0.388588589
VOOG,87,14,1.290032935,0.388504199
VOOG,87,15,1.290415356,0.388504199
VOOG,87,16,1.289171549,0.388588589
VOOG,87,17,1.28954773,0.388588589
VOOG,87,18,1.291539116,0.388504199
VOOG,87,19,1.291916211,0.388504199
VOOG,87,20,1.293915348,0.388419457
VOOG,88,5,13.40659623,25.33338848
VOOG,88,6,12.66368357,11.15067242
VOOG,88,7,11.12351688,8.890352114
VOOG,88,8,7.344888357,2.796576613
VOOG,88,9,5.231632319,0.762947899
VOOG,88,10,3.038604264,0.407118774
VOOG,88,11,1.702125376,0.407207207
VOOG,88,12,1.287669017,0.388588589
VOOG,88,13,1.288044322,0.388588589
VOOG,88,14,1.290032935,0.388504199
VOOG,88,15,1.290415356,0.388504199
VOOG,88,16,1.289171549,0.388588589
VOOG,88,17,1.28954773,0.388588589
VOOG,88,18,1.291539116,0.388504199
VOOG,88,19,1.291916211,0.388504199
VOOG,88,20,1.293915348,0.388419457
VOOG,89,5,13.90919216,20.46994171
VOOG,89,6,12.67258788,8.890355168
VOOG,89,7,8.206108617,2.599809924
VOOG,89,8,6.291869533,0.762909804
VOOG,89,9,3.121681977,0.407118774
VOOG,89,10,3.038604264,0.407118774
VOOG,89,11,1.287293931,0.388588589
VOOG,89,12,1.287669017,0.388588589
VOOG,89,13,1.288044322,0.388588589
VOOG,89,14,1.290032935,0.388504199
VOOG,89,15,1.290415356,0.388504199
VOOG,89,16,1.289171549,0.388588589
VOOG,89,17,1.28954773,0.388588589
VOOG,89,18,1.291539116,0.388504199
VOOG,89,19,1.291916211,0.388504199
VOOG,89,20,1.293915348,0.388419457
VOOG,90,5,13.14647206,10.44454014
VOOG,90,6,10.41834398,8.890352114
VOOG,90,7,5.18298606,2.796600542
VOOG,90,8,3.612213247,0.407118774
VOOG,90,9,3.038604264,0.407118774
VOOG,90,10,1.288536459,0.388504199
VOOG,90,11,1.287293931,0.388588589
VOOG,90,12,1.287669017,0.388588589
VOOG,90,13,1.288044322,0.388588589
VOOG,90,14,1.290032935,0.388504199
VOOG,90,15,1.290415356,0.388504199
VOOG,90,16,1.289171549,0.388588589
VOOG,90,17,1.28954773,0.388588589
VOOG,90,18,1.291539116,0.388504199
VOOG,90,19,1.291916211,0.388504199
VOOG,90,20,1.293915348,0.388419457
IVV,60,5,-35.77029253,99.85378789
IVV,60,6,-33.70004668,99.77282366
IVV,60,7,-34.32598663,99.80182929
IVV,60,8,-32.43415957,99.77972946
IVV,60,9,-33.63939486,99.85188366
IVV,60,10,-26.27142844,99.42565412
IVV,60,11,-23.14200099,99.035965
IVV,60,12,-22.11689001,99.04273334
IVV,60,13,-19.660901,98.77462562
IVV,60,14,-19.73632803,98.89287198
IVV,60,15,-16.49683155,98.16968925
IVV,60,16,-9.129832152,96.05107703
IVV,60,17,-8.408177821,97.13154613
IVV,60,18,-8.213304988,97.07914522
IVV,60,19,-10.85693454,97.50334871
IVV,60,20,-12.85035756,96.89005038
IVV,61,5,-34.37053246,99.79980965
IVV,61,6,-35.03313997,99.81819988
IVV,61,7,-27.52120734,99.30013096
IVV,61,8,-27.57649396,99.46008335
IVV,61,9,-23.39660114,98.97110911
IVV,61,10,-20.93916349,98.61389293
IVV,61,11,-18.30729181,98.30888848
IVV,61,12,-16.55058346,97.81750022
IVV,61,13,-14.51849769,97.17069068
IVV,61,14,-9.95495716,95.52227397
IVV,61,15,-9.080556523,95.35633151
IVV,61,16,-12.06476659,97.64230812
IVV,61,17,-13.67683618,97.8441312
IVV,61,18,-11.70959827,97.71052251
IVV,61,19,-11.15548566,97.27330286
IVV,61,20,-9.891961178,96.55983293
IVV,62,5,-31.11627696,99.65144988
IVV,62,6,-24.51559172,98.76101269
IVV,62,7,-25.16320078,99.05869281
IVV,62,8,-21.70221035,98.07462384
IVV,62,9,-16.21949613,97.4359936
IVV,62,10,-15.39917548,97.62660455
IVV,62,11,-16.77103351,97.15139445
IVV,62,12,-14.52420148,96.12827246
IVV,62,13,-11.11270687,93.81267581
IVV,62,14,-9.22059882,94.49323381
IVV,62,15,-11.51716265,95.21946082
IVV,62,16,-11.56713856,95.67241756
IVV,62,17,-7.199605236,95.92500934
IVV,62,18,-4.356817829,94.64363747
IVV,62,19,-2.729396386,92.89175441
IVV,62,20,0.471457889,86.54928353
IVV,63,5,-25.89396161,99.12515353
IVV,63,6,-21.7915145,98.72150726
IVV,63,7,-23.06947625,98.39393012
IVV,63,8,-16.81483901,96.30527658
IVV,63,9,-14.46813472,96.49866933
IVV,63,10,-12.85266833,95.83648071
IVV,63,11,-7.224738556,93.15878825
IVV,63,12,-7.456729291,94.09384951
IVV,63,13,-6.830325474,92.71235992
IVV,63,14,-7.622868492,94.29319237
IVV,63,15,-6.476711465,94.04126724
IVV,63,16,-0.806733523,89.18612921
IVV,63,17,10.65109717,74.46528598
IVV,63,18,8.366060645,77.24684713
IVV,63,19,6.295974571,82.64378366
IVV,63,20,3.518383936,82.15268959
IVV,64,5,-23.91428892,98.55567883
IVV,64,6,-18.01361413,96.80800396
IVV,64,7,-18.05107552,97.31168552
IVV,64,8,-13.93227897,95.34251801
IVV,64,9,-7.399425275,89.50801679
IVV,64,10,-0.745380796,87.15644253
IVV,64,11,-8.306009519,92.8264658
IVV,64,12,-6.52581096,91.91318814
IVV,64,13,-5.721411731,91.6185748
IVV,64,14,-0.165759601,87.96362845
IVV,64,15,4.765972341,81.70118035
IVV,64,16,6.485472896,78.87944279
IVV,64,17,10.08483634,79.0298221
IVV,64,18,9.114458554,77.7926089
IVV,64,19,10.39070238,71.59157882
IVV,64,20,13.17362504,63.86815462
IVV,65,5,-20.2176109,98.14351558
IVV,65,6,-19.71007531,97.4544192
IVV,65,7,-12.31462975,91.69550807
IVV,65,8,-10.4072854,92.09183231
IVV,65,9,-5.853347748,90.6891319
IVV,65,10,-5.321121834,91.091873
IVV,65,11,-6.614565645,94.91314074
IVV,65,12,0.297576512,89.43836849
IVV,65,13,6.589326864,82.13878576
IVV,65,14,10.34403542,73.95580684
IVV,65,15,12.81213616,72.65039274
IVV,65,16,12.94059737,67.55067941
IVV,65,17,14.73172632,62.46253889
IVV,65,18,10.87426824,74.30111431
IVV,65,19,7.041220919,79.00539839
IVV,65,20,7.557706077,64.59447351
IVV,66,5,-17.99024272,97.44343524
IVV,66,6,-16.55726749,94.89531294
IVV,66,7,-12.40260938,92.43600101
IVV,66,8,-7.824785695,88.88402575
IVV,66,9,-5.578631612,92.17840472
IVV,66,10,-2.057272022,89.96392103
IVV,66,11,-0.187090997,87.75115115
IVV,66,12,8.710465201,71.08981866
IVV,66,13,8.939017501,71.21809594
IVV,66,14,12.33104288,61.8388899
IVV,66,15,6.757981493,72.98672521
IVV,66,16,7.015961986,67.88866591
IVV,66,17,14.54749431,60.34258731
IVV,66,18,15.09431914,54.44934149
IVV,66,19,12.25706901,51.49225273
IVV,66,20,14.87241223,49.15450332
IVV,67,5,-14.10285464,94.3864715
IVV,67,6,-11.89225746,92.08579004
IVV,67,7,-8.049985365,85.57026922
IVV,67,8,-0.599217085,76.2985786
IVV,67,9,-7.300860034,90.65837448
IVV,67,10,-0.654657702,82.64867373
IVV,67,11,0.7370557,77.52082082
IVV,67,12,2.510046092,78.91831832
IVV,67,13,3.584728136,73.57737738
IVV,67,14,6.78944746,60.66465758
IVV,67,15,6.916431212,63.01673021
IVV,67,16,14.31598512,47.44187311
IVV,67,17,14.70892999,43.2694077
IVV,67,18,20.54823183,42.99907478
IVV,67,19,17.51680638,42.99906505
IVV,67,20,19.77852781,39.7319579
IVV,68,5,-12.03608218,93.43280494
IVV,68,6,-3.056222125,84.10284142
IVV,68,7,0.118949463,76.66779227
IVV,68,8,-0.591743489,82.32553925
IVV,68,9,-2.163701704,83.78897927
IVV,68,10,6.025456127,72.75609987
IVV,68,11,4.979748657,68.16986987
IVV,68,12,2.832484488,71.83563564
IVV,68,13,5.347283313,59.87887888
IVV,68,14,7.29456909,59.74382921
IVV,68,15,9.585688965,44.24184184
IVV,68,16,16.17078858,40.97160781
IVV,68,17,17.46144844,39.70414021
IVV,68,18,19.7371281,37.19794759
IVV,68,19,14.7895002,44.14751747
IVV,68,20,12.81310289,43.66635892
IVV,69,5,-9.028293558,92.48510256
IVV,69,6,-3.026461119,89.93023144
IVV,69,7,3.735890773,78.42443158
IVV,69,8,-0.35415271,86.81939916
IVV,69,9,7.146454753,63.38536676
IVV,69,10,8.131041527,57.89877169
IVV,69,11,6.94442813,57.57627628
IVV,69,12,8.581069708,56.64714715
IVV,69,13,14.45970071,46.49429429
IVV,69,14,15.46523777,42.78275769
IVV,69,15,15.12900915,38.23489234
IVV,69,16,15.28785667,35.66763047
IVV,69,17,21.12337241,36.59513569
IVV,69,18,18.31523044,32.86127577
IVV,69,19,17.01819435,36.54995943
IVV,69,20,12.68777842,36.57765118
IVV,70,5,-5.977081628,86.70068937
IVV,70,6,3.79824773,81.16759848
IVV,70,7,3.277361895,84.85114673
IVV,70,8,5.578178791,74.90112815
IVV,70,9,8.62215311,64.88466974
IVV,70,10,13.19161344,57.32844473
IVV,70,11,13.39770595,51.03423423
IVV,70,12,14.49314707,48.02222222
IVV,70,13,17.33186477,36.58188188
IVV,70,14,15.43026866,36.16447336
IVV,70,15,13.35252141,39.73378355
IVV,70,16,14.6935022,35.65126076
IVV,70,17,15.43781641,32.89071578
IVV,70,18,15.47198197,32.89066073
IVV,70,19,14.22279344,32.30675176
IVV,70,20,11.85401385,32.30676702
IVV,71,5,-6.384367426,89.54543417
IVV,71,6,4.305464585,84.42272315
IVV,71,7,4.836873267,79.55622982
IVV,71,8,11.69464575,69.58040402
IVV,71,9,13.36798616,53.43976679
IVV,71,10,19.2248955,39.39565632
IVV,71,11,11.47469879,51.2012012
IVV,71,12,13.40953917,38.39289289
IVV,71,13,14.54807372,37.50159675
IVV,71,14,13.94828943,36.3500759
IVV,71,15,13.38136666,33.83143143
IVV,71,16,14.64628358,32.89064931
IVV,71,17,18.51631627,32.89070103
IVV,71,18,15.07969949,32.30677003
IVV,71,19,11.78942362,32.30674069
IVV,71,20,10.26765975,27.6394593
IVV,72,5,-0.943030373,87.72803371
IVV,72,6,1.650133019,80.52365964
IVV,72,7,10.69075673,66.77230382
IVV,72,8,14.67448653,46.29670103
IVV,72,9,17.89234487,42.56385611
IVV,72,10,17.07941879,32.74530285
IVV,72,11,15.78084742,40.93504277
IVV,72,12,15.50362071,37.59514994
IVV,72,13,12.92210018,35.62641035
IVV,72,14,16.39548259,32.89066819
IVV,72,15,16.02501265,32.89072019
IVV,72,16,13.97447666,32.30673651
IVV,72,17,13.80272355,32.30678561
IVV,72,18,14.49317041,27.6394693
IVV,72,19,9.010306226,25.04937194
IVV,72,20,9.828737444,19.5645385
IVV,73,5,3.115587711,85.77640441
IVV,73,6,4.584061307,77.95970736
IVV,73,7,8.460244384,72.93176049
IVV,73,8,15.06332436,39.92676355
IVV,73,9,15.87847315,37.49389182
IVV,73,10,13.43373223,41.76808344
IVV,73,11,13.54005935,35.41239084
IVV,73,12,16.86496469,32.89070286
IVV,73,13,19.18074299,32.89068643
IVV,73,14,17.77708008,32.890681
IVV,73,15,13.51942461,32.30676694
IVV,73,16,14.4416239,27.09522489
IVV,73,17,13.09384278,25.0493724
IVV,73,18,10.89040157,19.56448224
IVV,73,19,9.728794387,11.27727144
IVV,73,20,8.807226519,8.990974938
IVV,74,5,2.014338161,78.22852877
IVV,74,6,6.58310499,71.93318091
IVV,74,7,15.18184345,45.64771448
IVV,74,8,19.83311936,32.36348537
IVV,74,9,14.94714003,35.57758701
IVV,74,10,15.42749853,31.25621021
IVV,74,11,16.22478676,25.83587481
IVV,74,12,15.99219508,28.83229161
IVV,74,13,16.71482221,28.83228195
IVV,74,14,17.23774406,19.43118287
IVV,74,15,16.32926584,16.54727228
IVV,74,16,13.26063267,17.17023711
IVV,74,17,11.06185711,8.512786088
IVV,74,18,10.51858759,8.512816842
IVV,74,19,9.353765993,8.512821898
IVV,74,20,8.367129575,8.512792414
IVV,75,5,7.561963363,71.81371559
IVV,75,6,10.15189023,61.19576757
IVV,75,7,20.1941494,34.12350567
IVV,75,8,18.22748121,28.60307413
IVV,75,9,13.8852536,28.90798239
IVV,75,10,17.96648054,25.83588026
IVV,75,11,15.78653173,23.31062978
IVV,75,12,17.50718013,23.31059067
IVV,75,13,14.92344991,19.43115817
IVV,75,14,15.9797628,16.54727844
IVV,75,15,12.71931631,17.17024513
IVV,75,16,11.27780112,8.512820252
IVV,75,17,10.67506877,8.512778966
IVV,75,18,10.64310504,8.512813695
IVV,75,19,8.213776012,8.512856434
IVV,75,20,6.467616193,8.512803447
IVV,76,5,5.072098406,73.35713621
IVV,76,6,16.75234237,45.1769798
IVV,76,7,19.11555586,28.60305399
IVV,76,8,12.57538369,30.30193903
IVV,76,9,15.40739501,24.99489983
IVV,76,10,15.17495642,23.31057011
IVV,76,11,17.51738398,20.12615375
IVV,76,12,15.33395873,17.26715117
IVV,76,13,14.93709812,16.54727115
IVV,76,14,14.28899131,13.84637464
IVV,76,15,11.30054767,8.512815677
IVV,76,16,10.3980838,8.512834625
IVV,76,17,10.38041395,8.512798523
IVV,76,18,8.77586274,8.512860947
IVV,76,19,6.418362911,8.512806329
IVV,76,20,5.80011444,8.512807576
IVV,77,5,11.03844901,60.82897168
IVV,77,6,21.49075822,36.40805225
IVV,77,7,14.99461743,30.15316045
IVV,77,8,15.22953622,32.97564491
IVV,77,9,13.6572582,20.01138019
IVV,77,10,17.1679407,17.26713377
IVV,77,11,14.58345793,17.26713346
IVV,77,12,14.65193442,16.54731435
IVV,77,13,13.11377067,13.84637574
IVV,77,14,11.80445771,8.51279138
IVV,77,15,10.47088101,8.512825645
IVV,77,16,8.57983429,8.512802148
IVV,77,17,6.619452717,8.512805082
IVV,77,18,6.416446276,8.512806329
IVV,77,19,5.368887911,8.512833488
IVV,77,20,3.807828941,8.512800459
IVV,78,5,15.46804692,47.71347769
IVV,78,6,14.66404165,34.75653504
IVV,78,7,11.72649878,25.587006
IVV,78,8,11.58763832,33.73546401
IVV,78,9,15.44666539,17.26713369
IVV,78,10,14.77083374,17.26712667
IVV,78,11,14.16290242,16.94311832
IVV,78,12,12.95647605,9.726592415
IVV,78,13,10.03773414,8.512863898
IVV,78,14,8.917861391,8.512837599
IVV,78,15,8.415380055,5.408285215
IVV,78,16,6.250538948,5.408272242
IVV,78,17,6.318337132,5.408321279
IVV,78,18,5.015526989,5.408257612
IVV,78,19,3.884764301,5.408270578
IVV,78,20,3.536889974,5.408238177
IVV,79,5,12.37238819,53.76155359
IVV,79,6,11.6700577,28.36226888
IVV,79,7,11.96767401,32.47442876
IVV,79,8,15.82229271,17.51536628
IVV,79,9,16.09563496,14.51564357
IVV,79,10,14.4324761,12.73701199
IVV,79,11,14.27790323,9.512497348
IVV,79,12,11.99767948,6.125045953
IVV,79,13,9.256888569,5.408279045
IVV,79,14,8.151120558,5.408304798
IVV,79,15,6.316256955,5.408256003
IVV,79,16,6.510600508,5.408285082
IVV,79,17,5.200097923,5.408258305
IVV,79,18,3.762814537,4.686690587
IVV,79,19,3.413759364,4.686758424
IVV,79,20,3.600686132,4.686696326
IVV,80,5,10.88562056,46.01403758
IVV,80,6,10.81757476,26.15103897
IVV,80,7,10.32637054,30.23626394
IVV,80,8,12.40430147,17.73256652
IVV,80,9,14.38672145,12.6799764
IVV,80,10,14.03280579,9.191021775
IVV,80,11,10.42421698,7.00536088
IVV,80,12,8.721523606,5.408283703
IVV,80,13,8.19112511,4.686721847
IVV,80,14,6.526690369,4.686736676
IVV,80,15,6.123526469,4.686765274
IVV,80,16,5.076294011,4.686777488
IVV,80,17,3.410099272,4.686780912
IVV,80,18,3.596903206,4.686747254
