Days,RSI,Symbol,AR,MD,Source
9,74,PBE,-1.721437665,50.63348209,Does this work? 
9,75,PBE,-0.312675326,44.34984682,Does this work? 
9,76,PBE,2.522683849,33.02218426,Does this work? 
9,77,PBE,2.342578471,27.42112063,Does this work? 
9,78,PBE,1.562693062,24.0453393,Does this work? 
9,79,PBE,0.854009963,25.99948396,Does this work? 
9,80,PBE,0.582650253,23.57342977,Does this work? 
9,81,PBE,0.858842046,18.11109308,Does this work? 
9,82,PBE,0.600985858,25.97233761,Does this work? 
9,83,PBE,1.674727001,12.37979458,Does this work? 
9,84,PBE,2.007157898,7.552389563,Does this work? 
9,85,PBE,1.878846979,6.796970624,Does this work? 
9,86,PBE,2.230822548,2.55511032,Does this work? 
9,87,PBE,1.529381024,2.636089391,Does this work? 
9,88,PBE,1.635921624,0.431944048,Does this work? 
9,89,PBE,1.635921624,0.431944048,Does this work? 
9,90,PBE,1.635921624,0.431944048,Does this work? 
9,91,PBE,1.635921624,0.431944048,Does this work? 
9,92,PBE,1.216545962,0.431944048,Does this work? 
9,93,PBE,1.216545962,0.431944048,Does this work? 
9,94,PBE,1.216545962,0.431944048,Does this work? 
9,95,PBE,1.216545962,0.431944048,Does this work? 
8,65,PBE,-11.09120346,90.89452338,Does this work? 
8,66,PBE,-6.557976679,78.27829914,Does this work? 
8,67,PBE,-6.328715415,79.2770484,Does this work? 
8,68,PBE,-5.340669346,74.41413371,Does this work? 
8,69,PBE,-5.215045855,75.82512117,Does this work? 
8,70,PBE,-4.504486783,65.03273916,Does this work? 
8,71,PBE,-3.420209199,54.60190685,Does this work? 
8,72,PBE,-1.200170589,47.30722328,Does this work? 
8,73,PBE,-0.973328252,44.60844401,Does this work? 
8,74,PBE,-0.490618723,51.34893749,Does this work? 
8,75,PBE,-1.220903476,47.99356033,Does this work? 
8,76,PBE,-0.738707186,47.25780224,Does this work? 
8,77,PBE,1.468499127,37.1523045,Does this work? 
8,78,PBE,0.699057703,31.12398505,Does this work? 
8,79,PBE,1.219198462,27.42114607,Does this work? 
8,80,PBE,1.368279002,24.31241576,Does this work? 
8,81,PBE,0.242798004,24.82499973,Does this work? 
8,82,PBE,0.29359796,27.10303921,Does this work? 
8,83,PBE,0.349253496,26.23077858,Does this work? 
8,84,PBE,1.670657131,19.81609349,Does this work? 
8,85,PBE,1.7450627,7.888857204,Does this work? 
8,86,PBE,1.922903802,7.552404769,Does this work? 
8,87,PBE,1.777821918,6.796826296,Does this work? 
8,88,PBE,2.068913572,2.636089391,Does this work? 
8,89,PBE,1.482310711,2.636089391,Does this work? 
8,90,PBE,1.802818412,0.369908999,Does this work? 
8,91,PBE,1.635921624,0.431944048,Does this work? 
8,92,PBE,1.635921624,0.431944048,Does this work? 
8,93,PBE,1.635921624,0.431944048,Does this work? 
8,94,PBE,1.216545962,0.431944048,Does this work? 
8,95,PBE,1.216545962,0.431944048,Does this work? 
7,65,PBE,-14.01103157,94.12894297,Does this work? 
7,66,PBE,-11.27160738,89.98032147,Does this work? 
7,67,PBE,-8.743622728,85.57629567,Does this work? 
7,68,PBE,-5.7053133,80.72322536,Does this work? 
7,69,PBE,-5.151879904,77.1914722,Does this work? 
7,70,PBE,-4.87130342,71.82788171,Does this work? 
7,71,PBE,-5.247278156,68.08744927,Does this work? 
7,72,PBE,-4.103315094,59.28361288,Does this work? 
7,73,PBE,-2.207931259,55.79487839,Does this work? 
7,74,PBE,-1.413249498,55.72854698,Does this work? 
7,75,PBE,-0.543649006,44.13700218,Does this work? 
7,76,PBE,-0.431625007,43.06829902,Does this work? 
7,77,PBE,-0.051589069,46.16183818,Does this work? 
7,78,PBE,-1.52033634,48.55317113,Does this work? 
7,79,PBE,-0.47999315,43.10145232,Does this work? 
7,80,PBE,-0.12056352,37.80936229,Does this work? 
7,81,PBE,0.353115924,32.76471206,Does this work? 
7,82,PBE,-0.496425636,30.64886282,Does this work? 
7,83,PBE,-0.230726223,27.4061901,Does this work? 
7,84,PBE,0.497695312,26.77231076,Does this work? 
7,85,PBE,1.435744908,20.22712354,Does this work? 
7,86,PBE,1.639231621,15.56778638,Does this work? 
7,87,PBE,1.831746016,7.552428962,Does this work? 
7,88,PBE,2.045445073,6.054063957,Does this work? 
7,89,PBE,1.818184176,6.796877861,Does this work? 
7,90,PBE,2.068913572,2.636089391,Does this work? 
7,91,PBE,1.482310711,2.636089391,Does this work? 
7,92,PBE,1.64046068,2.636089391,Does this work? 
7,93,PBE,1.635921624,0.431944048,Does this work? 
7,94,PBE,1.635921624,0.431944048,Does this work? 
7,95,PBE,1.216545962,0.431944048,Does this work? 
6,65,PBE,-17.73808131,96.65776286,Does this work? 
6,66,PBE,-13.97236061,93.6206117,Does this work? 
6,67,PBE,-12.96982849,93.08581029,Does this work? 
6,68,PBE,-9.892594761,88.83938451,Does this work? 
6,69,PBE,-7.582298334,85.28756146,Does this work? 
6,70,PBE,-7.653111487,79.06198161,Does this work? 
6,71,PBE,-5.113599575,71.77130233,Does this work? 
6,72,PBE,-4.527318521,67.41118642,Does this work? 
6,73,PBE,-3.125437921,56.65632693,Does this work? 
6,74,PBE,-3.046407789,57.80142249,Does this work? 
6,75,PBE,-2.55936344,58.28772091,Does this work? 
6,76,PBE,-0.847719674,53.72356466,Does this work? 
6,77,PBE,-1.303649187,47.25997663,Does this work? 
6,78,PBE,-0.540045227,46.38371724,Does this work? 
6,79,PBE,-0.435983718,39.59167761,Does this work? 
6,80,PBE,-0.254546285,42.48595406,Does this work? 
6,81,PBE,-1.417768403,46.98594706,Does this work? 
6,82,PBE,-2.017015821,49.77622357,Does this work? 
6,83,PBE,-1.277628092,41.56988699,Does this work? 
6,84,PBE,-0.73243176,32.34267361,Does this work? 
6,85,PBE,-0.097954303,28.00255856,Does this work? 
6,86,PBE,0.562228778,25.48629976,Does this work? 
6,87,PBE,1.787426847,16.07094572,Does this work? 
6,88,PBE,1.065352875,15.15189219,Does this work? 
6,89,PBE,1.810352947,9.365595022,Does this work? 
6,90,PBE,1.73039939,6.054037072,Does this work? 
6,91,PBE,2.118119645,5.906649524,Does this work? 
6,92,PBE,2.185728602,2.408501494,Does this work? 
6,93,PBE,1.482310711,2.636089391,Does this work? 
6,94,PBE,1.64046068,2.636089391,Does this work? 
6,95,PBE,1.635921624,0.431944048,Does this work? 
5,65,PBE,-19.60757288,97.3236535,Does this work? 
5,66,PBE,-17.66677155,96.46161258,Does this work? 
5,67,PBE,-16.64991567,95.70575036,Does this work? 
5,68,PBE,-14.4670488,93.98545252,Does this work? 
5,69,PBE,-13.43078252,92.80096627,Does this work? 
5,70,PBE,-10.88409192,89.64262446,Does this work? 
5,71,PBE,-9.719773332,86.5822253,Does this work? 
5,72,PBE,-9.445094925,84.40493305,Does this work? 
5,73,PBE,-7.362469574,77.19497233,Does this work? 
5,74,PBE,-4.700873201,66.99784753,Does this work? 
5,75,PBE,-3.655221045,60.0466397,Does this work? 
5,76,PBE,-2.329027368,55.17492819,Does this work? 
5,77,PBE,-1.006130427,48.65547132,Does this work? 
5,78,PBE,-1.262233656,48.89354634,Does this work? 
5,79,PBE,-2.549904308,56.29627596,Does this work? 
5,80,PBE,-1.825972528,53.33857839,Does this work? 
5,81,PBE,-1.518227483,54.5539194,Does this work? 
5,82,PBE,-1.759097738,54.22278273,Does this work? 
5,83,PBE,-1.602388379,51.05345704,Does this work? 
5,84,PBE,-3.156341815,51.43153973,Does this work? 
5,85,PBE,-2.168146355,48.8623072,Does this work? 
5,86,PBE,-0.918189178,35.07551767,Does this work? 
5,87,PBE,-0.151671295,29.30065487,Does this work? 
5,88,PBE,0.257869124,31.39583865,Does this work? 
5,89,PBE,1.326446904,16.49191793,Does this work? 
5,90,PBE,0.808610665,15.83908819,Does this work? 
5,91,PBE,1.924987464,8.490737947,Does this work? 
5,92,PBE,1.497961676,9.051814275,Does this work? 
5,93,PBE,1.919174277,5.906689629,Does this work? 
5,94,PBE,2.042381817,3.14707826,Does this work? 
5,95,PBE,1.690929368,2.408466275,Does this work? 
4,65,PBE,-21.50564975,97.94562568,Does this work? 
4,66,PBE,-19.43498701,97.00084874,Does this work? 
4,67,PBE,-18.63577078,96.6950528,Does this work? 
4,68,PBE,-18.88086997,96.52518474,Does this work? 
4,69,PBE,-17.30386871,95.74649864,Does this work? 
4,70,PBE,-13.870246,92.65152435,Does this work? 
4,71,PBE,-11.55050106,88.98054749,Does this work? 
4,72,PBE,-10.09806073,86.51816025,Does this work? 
4,73,PBE,-12.29905525,89.88565108,Does this work? 
4,74,PBE,-12.52960438,90.89446385,Does this work? 
4,75,PBE,-9.943125363,87.26608553,Does this work? 
4,76,PBE,-7.704736032,79.8408697,Does this work? 
4,77,PBE,-7.219405259,75.72353757,Does this work? 
4,78,PBE,-4.88008757,67.89212287,Does this work? 
4,79,PBE,-4.080238491,63.79344887,Does this work? 
4,80,PBE,-3.154797195,59.63975648,Does this work? 
4,81,PBE,-1.706748856,50.66769307,Does this work? 
4,82,PBE,-0.592052906,49.67095426,Does this work? 
4,83,PBE,-1.430090064,54.1966589,Does this work? 
4,84,PBE,-1.476219616,53.63897683,Does this work? 
4,85,PBE,-3.054417924,56.43965876,Does this work? 
4,86,PBE,-1.85639008,54.21595159,Does this work? 
4,87,PBE,-2.855232131,53.22830939,Does this work? 
4,88,PBE,-1.603179673,45.35471136,Does this work? 
4,89,PBE,-1.308224979,42.06988015,Does this work? 
4,90,PBE,-0.460849508,32.39720442,Does this work? 
4,91,PBE,-0.414962303,34.9396409,Does this work? 
4,92,PBE,0.627209126,24.35556089,Does this work? 
4,93,PBE,0.724921377,17.20318245,Does this work? 
4,94,PBE,1.855706061,9.24970903,Does this work? 
4,95,PBE,1.974233685,6.146767331,Does this work? 
3,65,PBE,-25.19100095,98.98935482,Does this work? 
3,66,PBE,-24.93426869,98.83830966,Does this work? 
3,67,PBE,-24.50260736,98.68143224,Does this work? 
3,68,PBE,-22.71193334,98.21738136,Does this work? 
3,69,PBE,-21.5914332,97.99013653,Does this work? 
3,70,PBE,-21.58396307,97.96590268,Does this work? 
3,71,PBE,-21.64362601,98.05747861,Does this work? 
3,72,PBE,-20.28075075,97.34218502,Does this work? 
3,73,PBE,-17.92412249,96.3155965,Does this work? 
3,74,PBE,-15.93955349,95.33755607,Does this work? 
3,75,PBE,-14.52465275,93.95317156,Does this work? 
3,76,PBE,-14.665001,92.19391947,Does this work? 
3,77,PBE,-11.55039288,87.17404982,Does this work? 
3,78,PBE,-11.13216306,86.40655227,Does this work? 
3,79,PBE,-10.38567368,86.24185431,Does this work? 
3,80,PBE,-9.071810122,85.15210149,Does this work? 
3,81,PBE,-6.937816124,77.54966846,Does this work? 
3,82,PBE,-4.007205335,61.56587855,Does this work? 
3,83,PBE,-4.291592168,65.47423748,Does this work? 
3,84,PBE,-4.910264405,66.8442492,Does this work? 
3,85,PBE,-3.557597292,61.07960678,Does this work? 
3,86,PBE,-3.064245902,54.64694038,Does this work? 
3,87,PBE,-1.587267039,48.09838845,Does this work? 
3,88,PBE,-2.244177369,47.26175585,Does this work? 
3,89,PBE,-3.007898849,55.63461188,Does this work? 
3,90,PBE,-3.151953829,55.54582391,Does this work? 
3,91,PBE,-1.958626393,51.4058828,Does this work? 
3,92,PBE,-0.965572373,49.29441236,Does this work? 
3,93,PBE,-1.33001147,41.54186717,Does this work? 
3,94,PBE,-0.757642209,40.2007234,Does this work? 
3,95,PBE,-0.554172559,33.92766913,Does this work? 
2,65,PBE,-34.7371406,99.85117671,Does this work? 
2,66,PBE,-34.28360169,99.80369818,Does this work? 
2,67,PBE,-33.42467011,99.7610819,Does this work? 
2,68,PBE,-32.33264648,99.70406952,Does this work? 
2,69,PBE,-29.71282931,99.48927204,Does this work? 
2,70,PBE,-27.94645147,99.29449564,Does this work? 
2,71,PBE,-28.49717509,99.40985513,Does this work? 
2,72,PBE,-27.80680814,99.33376245,Does this work? 
2,73,PBE,-26.6332721,99.16394025,Does this work? 
2,74,PBE,-25.35813098,99.10233782,Does this work? 
2,75,PBE,-26.08743139,99.24436319,Does this work? 
2,76,PBE,-25.52935663,99.26219471,Does this work? 
2,77,PBE,-25.3088632,99.09713535,Does this work? 
2,78,PBE,-21.82124956,98.14500666,Does this work? 
2,79,PBE,-21.928826,98.18034482,Does this work? 
2,80,PBE,-19.36627054,96.96652117,Does this work? 
2,81,PBE,-16.33582362,95.4345022,Does this work? 
2,82,PBE,-14.09570109,93.61854258,Does this work? 
2,83,PBE,-14.45624587,92.76466503,Does this work? 
2,84,PBE,-14.15245408,91.91933742,Does this work? 
2,85,PBE,-11.63221701,87.77941069,Does this work? 
2,86,PBE,-10.35242874,84.25732862,Does this work? 
2,87,PBE,-9.463306128,82.52490153,Does this work? 
2,88,PBE,-7.030336331,77.22238239,Does this work? 
2,89,PBE,-6.725425582,78.2921186,Does this work? 
2,90,PBE,-6.791050839,76.53305359,Does this work? 
2,91,PBE,-3.508177263,61.54665944,Does this work? 
2,92,PBE,-0.811318717,58.41618975,Does this work? 
2,93,PBE,-2.78722498,61.36307879,Does this work? 
2,94,PBE,-2.253340082,57.91725009,Does this work? 
2,95,PBE,-2.860680416,63.50881027,Does this work? 
15,65,PGJ,2.002625867,45.40960911,Does this work? 
15,66,PGJ,3.194498927,39.07669705,Does this work? 
15,67,PGJ,5.428969899,24.64684152,Does this work? 
15,68,PGJ,4.001997162,35.52216172,Does this work? 
15,69,PGJ,2.599637423,32.55433556,Does this work? 
15,70,PGJ,4.320180888,21.14585721,Does this work? 
15,71,PGJ,5.615212483,21.12592579,Does this work? 
15,72,PGJ,5.530577272,15.80087208,Does this work? 
15,73,PGJ,4.857272006,12.15134839,Does this work? 
15,74,PGJ,3.97901539,12.87653975,Does this work? 
15,75,PGJ,3.097172465,19.53627256,Does this work? 
15,76,PGJ,2.944446274,14.42413813,Does this work? 
15,77,PGJ,3.234020837,8.043892677,Does this work? 
15,78,PGJ,2.552249171,9.27587386,Does this work? 
15,79,PGJ,1.780578124,10.93987417,Does this work? 
15,80,PGJ,1.461903224,16.14837654,Does this work? 
15,81,PGJ,1.794651246,11.95716246,Does this work? 
15,82,PGJ,2.165723561,3.421679175,Does this work? 
15,83,PGJ,2.519292102,1.767180533,Does this work? 
15,84,PGJ,2.634821754,0.431938208,Does this work? 
15,85,PGJ,2.634821754,0.431938208,Does this work? 
15,86,PGJ,2.634821754,0.431938208,Does this work? 
15,87,PGJ,2.359409456,0.431938208,Does this work? 
15,88,PGJ,1.216697318,0.431938208,Does this work? 
15,89,PGJ,1.216697318,0.431938208,Does this work? 
15,90,PGJ,1.216697318,0.431938208,Does this work? 
15,91,PGJ,1.216697318,0.431938208,Does this work? 
15,92,PGJ,1.216697318,0.431938208,Does this work? 
15,93,PGJ,1.216697318,0.431938208,Does this work? 
15,94,PGJ,1.216697318,0.431938208,Does this work? 
15,95,PGJ,1.216697318,0.431938208,Does this work? 
14,65,PGJ,-0.183316882,55.24712579,Does this work? 
14,66,PGJ,2.720756775,44.40269272,Does this work? 
14,67,PGJ,4.513169351,32.10333839,Does this work? 
14,68,PGJ,3.713450713,33.36119258,Does this work? 
14,69,PGJ,2.861411943,23.16017866,Does this work? 
14,70,PGJ,3.912303731,29.35664379,Does this work? 
14,71,PGJ,4.503440176,21.08042734,Does this work? 
14,72,PGJ,6.387127309,20.70661452,Does this work? 
14,73,PGJ,5.880194217,14.00584042,Does this work? 
14,74,PGJ,4.517204595,14.02835056,Does this work? 
14,75,PGJ,3.627803824,13.38906984,Does this work? 
14,76,PGJ,3.057768076,19.53618885,Does this work? 
14,77,PGJ,2.922648395,13.89629174,Does this work? 
14,78,PGJ,2.915577511,8.043923252,Does this work? 
14,79,PGJ,2.080607878,9.275914011,Does this work? 
14,80,PGJ,1.567265044,13.60900583,Does this work? 
14,81,PGJ,1.692041528,16.13554693,Does this work? 
14,82,PGJ,1.829842534,11.71824139,Does this work? 
14,83,PGJ,2.455602361,1.767182488,Does this work? 
14,84,PGJ,2.520143335,1.767162246,Does this work? 
14,85,PGJ,2.635641539,0.431944048,Does this work? 
14,86,PGJ,2.635641539,0.431944048,Does this work? 
14,87,PGJ,2.635641539,0.431944048,Does this work? 
14,88,PGJ,2.360303135,0.431944048,Does this work? 
14,89,PGJ,1.217892043,0.431944048,Does this work? 
14,90,PGJ,1.217892043,0.431944048,Does this work? 
14,91,PGJ,1.217892043,0.431944048,Does this work? 
14,92,PGJ,1.217892043,0.431944048,Does this work? 
14,93,PGJ,1.217892043,0.431944048,Does this work? 
14,94,PGJ,1.217892043,0.431944048,Does this work? 
14,95,PGJ,1.217892043,0.431944048,Does this work? 
13,65,PGJ,0.247951545,54.32305261,Does this work? 
13,66,PGJ,1.365859911,51.10331153,Does this work? 
13,67,PGJ,2.924434354,43.98875102,Does this work? 
13,68,PGJ,4.069890954,39.11459975,Does this work? 
13,69,PGJ,5.156340406,25.56360045,Does this work? 
13,70,PGJ,2.145081996,29.32091687,Does this work? 
13,71,PGJ,3.702872183,30.21974694,Does this work? 
13,72,PGJ,5.851325692,21.61235678,Does this work? 
13,73,PGJ,4.168108109,22.65040944,Does this work? 
13,74,PGJ,3.721285679,19.09348968,Does this work? 
13,75,PGJ,4.327201559,12.38819568,Does this work? 
13,76,PGJ,3.586818065,13.3891231,Does this work? 
13,77,PGJ,3.218341938,19.13718328,Does this work? 
13,78,PGJ,2.222682628,16.20697502,Does this work? 
13,79,PGJ,2.359839156,12.85245488,Does this work? 
13,80,PGJ,1.781437595,9.343496289,Does this work? 
13,81,PGJ,1.566830882,13.60901917,Does this work? 
13,82,PGJ,1.981302437,16.11726171,Does this work? 
13,83,PGJ,1.852385788,7.94751571,Does this work? 
13,84,PGJ,2.454919156,1.767109545,Does this work? 
13,85,PGJ,2.519436995,1.767089964,Does this work? 
13,86,PGJ,2.634907601,0.431944048,Does this work? 
13,87,PGJ,2.634907601,0.431944048,Does this work? 
13,88,PGJ,2.359641685,0.431944048,Does this work? 
13,89,PGJ,2.359641685,0.431944048,Does this work? 
13,90,PGJ,1.217555244,0.431944048,Does this work? 
13,91,PGJ,1.217555244,0.431944048,Does this work? 
13,92,PGJ,1.217555244,0.431944048,Does this work? 
13,93,PGJ,1.217555244,0.431944048,Does this work? 
13,94,PGJ,1.217555244,0.431944048,Does this work? 
13,95,PGJ,1.217555244,0.431944048,Does this work? 
12,65,PGJ,-0.498201018,51.56000845,Does this work? 
12,66,PGJ,0.416706658,56.25124472,Does this work? 
12,67,PGJ,0.437234341,57.32798781,Does this work? 
12,68,PGJ,3.903765539,41.21300873,Does this work? 
12,69,PGJ,4.169031177,35.65571843,Does this work? 
12,70,PGJ,3.476083213,34.47799627,Does this work? 
12,71,PGJ,1.53074178,33.07669906,Does this work? 
12,72,PGJ,4.778308787,27.25101617,Does this work? 
12,73,PGJ,4.074343312,23.09317062,Does this work? 
12,74,PGJ,4.560484998,26.75236618,Does this work? 
12,75,PGJ,2.53319669,17.14367094,Does this work? 
12,76,PGJ,4.228907436,12.38817548,Does this work? 
12,77,PGJ,3.286420968,14.15733891,Does this work? 
12,78,PGJ,3.059526811,19.90524634,Does this work? 
12,79,PGJ,1.457035541,21.7692496,Does this work? 
12,80,PGJ,2.245150309,14.22514157,Does this work? 
12,81,PGJ,1.827177448,9.27587386,Does this work? 
12,82,PGJ,1.919354202,13.60898351,Does this work? 
12,83,PGJ,1.979209595,16.11724018,Does this work? 
12,84,PGJ,1.81342396,8.45163259,Does this work? 
12,85,PGJ,2.103780505,5.954962736,Does this work? 
12,86,PGJ,2.517189268,1.767180533,Does this work? 
12,87,PGJ,2.632621257,0.431938208,Does this work? 
12,88,PGJ,2.632621257,0.431938208,Does this work? 
12,89,PGJ,2.357441604,0.431938208,Does this work? 
12,90,PGJ,2.357441604,0.431938208,Does this work? 
12,91,PGJ,1.215688198,0.431938208,Does this work? 
12,92,PGJ,1.215688198,0.431938208,Does this work? 
12,93,PGJ,1.215688198,0.431938208,Does this work? 
12,94,PGJ,1.215688198,0.431938208,Does this work? 
12,95,PGJ,1.215688198,0.431938208,Does this work? 
11,65,PGJ,0.075478906,50.81654074,Does this work? 
11,66,PGJ,-0.078085475,50.75695859,Does this work? 
11,67,PGJ,0.803041472,54.16280948,Does this work? 
11,68,PGJ,2.198180043,48.01589645,Does this work? 
11,69,PGJ,3.912055227,38.75166682,Does this work? 
11,70,PGJ,2.249302375,48.58747349,Does this work? 
11,71,PGJ,0.839559551,33.94978268,Does this work? 
11,72,PGJ,1.980112682,30.46885712,Does this work? 
11,73,PGJ,3.675581002,30.8432221,Does this work? 
11,74,PGJ,3.928189008,29.16829908,Does this work? 
11,75,PGJ,3.592776341,24.98979343,Does this work? 
11,76,PGJ,3.036997203,18.54033658,Does this work? 
11,77,PGJ,3.429007512,13.90936299,Does this work? 
11,78,PGJ,3.461384008,11.8287398,Does this work? 
11,79,PGJ,2.358977734,22.05464771,Does this work? 
11,80,PGJ,1.406931778,21.76926595,Does this work? 
11,81,PGJ,2.069671772,16.88239896,Does this work? 
11,82,PGJ,1.573229338,15.52632046,Does this work? 
11,83,PGJ,1.822056083,13.60906864,Does this work? 
11,84,PGJ,1.670438432,16.11725221,Does this work? 
11,85,PGJ,1.871419023,8.431697032,Does this work? 
11,86,PGJ,2.103196508,5.954962736,Does this work? 
11,87,PGJ,2.516489103,1.767106935,Does this work? 
11,88,PGJ,2.631888574,0.431938208,Does this work? 
11,89,PGJ,2.631888574,0.431938208,Does this work? 
11,90,PGJ,2.356786383,0.431938208,Does this work? 
11,91,PGJ,1.215352196,0.431938208,Does this work? 
11,92,PGJ,1.215352196,0.431938208,Does this work? 
11,93,PGJ,1.215352196,0.431938208,Does this work? 
11,94,PGJ,1.215352196,0.431938208,Does this work? 
11,95,PGJ,1.215352196,0.431938208,Does this work? 
10,65,PGJ,-1.724034418,58.02639255,Does this work? 
10,66,PGJ,0.115451304,54.11358945,Does this work? 
10,67,PGJ,1.459972211,46.45153342,Does this work? 
10,68,PGJ,2.108213992,43.7499187,Does this work? 
10,69,PGJ,1.240490425,53.59978388,Does this work? 
10,70,PGJ,1.74801827,48.36792788,Does this work? 
10,71,PGJ,1.308953899,45.17261229,Does this work? 
10,72,PGJ,1.607725162,37.44915877,Does this work? 
10,73,PGJ,2.51433236,31.74960709,Does this work? 
10,74,PGJ,2.181106074,32.7531855,Does this work? 
10,75,PGJ,3.514040059,31.60182716,Does this work? 
10,76,PGJ,1.951259898,23.66311803,Does this work? 
10,77,PGJ,2.662198511,17.38524784,Does this work? 
10,78,PGJ,2.834179276,17.70498172,Does this work? 
10,79,PGJ,3.379277364,13.80114577,Does this work? 
10,80,PGJ,2.417365558,19.08065401,Does this work? 
10,81,PGJ,1.362050128,21.84168605,Does this work? 
10,82,PGJ,1.515005202,16.81202768,Does this work? 
10,83,PGJ,1.510135508,16.85695117,Does this work? 
10,84,PGJ,1.555970421,17.67020439,Does this work? 
10,85,PGJ,1.671510047,16.11719122,Does this work? 
10,86,PGJ,1.836022805,8.431671354,Does this work? 
10,87,PGJ,2.125801209,8.431650415,Does this work? 
10,88,PGJ,2.168404239,5.217948141,Does this work? 
10,89,PGJ,2.63270824,0.431944048,Does this work? 
10,90,PGJ,2.63270824,0.431944048,Does this work? 
10,91,PGJ,2.357679778,0.431944048,Does this work? 
10,92,PGJ,1.216545962,0.431944048,Does this work? 
10,93,PGJ,1.216545962,0.431944048,Does this work? 
10,94,PGJ,1.216545962,0.431944048,Does this work? 
10,95,PGJ,1.216545962,0.431944048,Does this work? 
9,65,PGJ,-5.139218647,73.98803232,Does this work? 
9,66,PGJ,-0.895501801,58.83776103,Does this work? 
9,67,PGJ,2.154532876,49.90827477,Does this work? 
9,68,PGJ,1.672744943,48.84421916,Does this work? 
9,69,PGJ,2.265810031,47.2281584,Does this work? 
9,70,PGJ,0.17053395,57.21374635,Does this work? 
9,71,PGJ,0.495202343,54.83628645,Does this work? 
9,72,PGJ,2.212425166,41.71482732,Does this work? 
9,73,PGJ,2.115122145,32.5971804,Does this work? 
9,74,PGJ,0.807890186,36.36764772,Does this work? 
9,75,PGJ,2.616758968,32.84886782,Does this work? 
9,76,PGJ,0.933982317,36.82470596,Does this work? 
9,77,PGJ,1.583990589,31.2822225,Does this work? 
9,78,PGJ,2.805986006,17.16525175,Does this work? 
9,79,PGJ,2.806863702,19.85755821,Does this work? 
9,80,PGJ,2.023912825,22.77078924,Does this work? 
9,81,PGJ,1.847518586,20.40143584,Does this work? 
9,82,PGJ,1.250914776,23.252054,Does this work? 
9,83,PGJ,1.614820416,18.39123729,Does this work? 
9,84,PGJ,1.295222421,19.36439163,Does this work? 
9,85,PGJ,1.12353725,17.67020439,Does this work? 
9,86,PGJ,1.680332634,16.64612599,Does this work? 
9,87,PGJ,1.899445877,8.431628112,Does this work? 
9,88,PGJ,2.089291536,8.431668503,Does this work? 
9,89,PGJ,2.227092077,5.077176259,Does this work? 
9,90,PGJ,2.63270824,0.431944048,Does this work? 
9,91,PGJ,2.63270824,0.431944048,Does this work? 
9,92,PGJ,2.357679778,0.431944048,Does this work? 
9,93,PGJ,1.216545962,0.431944048,Does this work? 
9,94,PGJ,1.216545962,0.431944048,Does this work? 
9,95,PGJ,1.216545962,0.431944048,Does this work? 
8,65,PGJ,-6.69873288,76.55142805,Does this work? 
8,66,PGJ,-2.84148149,68.45664237,Does this work? 
8,67,PGJ,-2.581614075,60.18594596,Does this work? 
8,68,PGJ,1.134963297,49.16291909,Does this work? 
8,69,PGJ,0.724356112,60.70448018,Does this work? 
8,70,PGJ,0.939184339,61.13940991,Does this work? 
8,71,PGJ,-0.648665796,62.86599652,Does this work? 
8,72,PGJ,0.403402142,53.22964476,Does this work? 
8,73,PGJ,1.364155832,47.51482248,Does this work? 
8,74,PGJ,-0.173913508,34.93860695,Does this work? 
8,75,PGJ,0.769149602,41.05838966,Does this work? 
8,76,PGJ,-0.043717847,36.7318535,Does this work? 
8,77,PGJ,0.650924572,41.71767048,Does this work? 
8,78,PGJ,0.591356958,33.65411457,Does this work? 
8,79,PGJ,2.027263602,20.09972632,Does this work? 
8,80,PGJ,2.565515774,20.32590163,Does this work? 
8,81,PGJ,2.196257255,22.84462875,Does this work? 
8,82,PGJ,1.609143629,24.93229783,Does this work? 
8,83,PGJ,1.151814758,23.19050119,Does this work? 
8,84,PGJ,1.388987571,21.05245053,Does this work? 
8,85,PGJ,0.810821357,21.26787925,Does this work? 
8,86,PGJ,0.845671466,21.41087365,Does this work? 
8,87,PGJ,1.521561035,16.64612599,Does this work? 
8,88,PGJ,1.464020566,12.71374373,Does this work? 
8,89,PGJ,1.996008028,8.431671354,Does this work? 
8,90,PGJ,2.153529959,8.431668503,Does this work? 
8,91,PGJ,2.34213237,5.077176259,Does this work? 
8,92,PGJ,2.63270824,0.431944048,Does this work? 
8,93,PGJ,2.357679778,0.431944048,Does this work? 
8,94,PGJ,2.357679778,0.431944048,Does this work? 
8,95,PGJ,1.216545962,0.431944048,Does this work? 
7,65,PGJ,-5.286178441,78.68199289,Does this work? 
7,66,PGJ,-3.727888293,71.92775787,Does this work? 
7,67,PGJ,-4.013374022,68.62107139,Does this work? 
7,68,PGJ,-0.717875898,61.83198903,Does this work? 
7,69,PGJ,-1.193229229,61.66623138,Does this work? 
7,70,PGJ,-2.359173355,65.00559515,Does this work? 
7,71,PGJ,-2.822770844,69.84125774,Does this work? 
7,72,PGJ,-1.924741686,69.98204213,Does this work? 
7,73,PGJ,-1.209408777,62.18294917,Does this work? 
7,74,PGJ,0.414781953,47.32769604,Does this work? 
7,75,PGJ,0.611418608,38.13205206,Does this work? 
7,76,PGJ,0.096339079,33.24522952,Does this work? 
7,77,PGJ,-0.401302554,40.66957831,Does this work? 
7,78,PGJ,0.575061207,35.72838654,Does this work? 
